timestamp,actual,raw_340,average_5,median_5,median_7,ema_0.2,ema_0.5,hybrid_med_ema,kalman,mad_filter,regression_calibrated
1062592,4.5,3.5700000000000003,3.9576000000000002,3.587,3.587,3.96012973793885,3.7380175592664884,4.154274785169741,5.632095695678522,3.5813333333333333,3.095896977560944
1063592,4.5,3.5700000000000003,3.7672000000000003,3.587,3.587,3.88210379035108,3.6540087796332443,4.040819828135793,5.5679087108661545,3.5785,3.095896977560944
1064592,4.5,4.522,3.9542,3.587,3.587,4.010083032280864,4.088004389816622,3.9500558625086346,5.535352664888308,3.5756666666666668,4.10707208746591
1065592,4.5,3.587,3.7672000000000003,3.587,3.587,3.9254664258246916,3.8375021949083115,3.8774446900069077,5.474706244197726,3.5785,3.1139536759521036
1066592,4.5,3.5700000000000003,3.7638000000000007,3.5700000000000003,3.587,3.8543731406597534,3.703751097454156,3.8159557520055265,5.415418441146829,3.5700000000000003,3.095896977560944
1067592,4.5,3.587,3.7672000000000003,3.587,3.587,3.800898512527803,3.645375548727078,3.7701646016044212,5.358505280051217,3.5785,3.1139536759521036
1068592,4.5,4.522,3.9576000000000002,3.587,3.587,3.945118810022243,4.083687774363539,3.7335316812835373,5.332467402551433,3.5813333333333333,4.10707208746591
1069592,4.5,3.5700000000000003,3.7672000000000003,3.587,3.587,3.8700950480177947,3.8268438871817696,3.70422534502683,5.27760715317072,3.5785,3.095896977560944
1070592,4.5,4.522,3.9542,3.587,3.587,4.000476038414236,4.174421943590885,3.6807802760214643,5.254087411417056,3.5756666666666668,4.10707208746591
1071592,4.5,4.522,4.1446000000000005,4.522,3.587,4.104780830731389,4.348210971795442,3.8490242208171717,5.2312997770040415,4.522,4.10707208746591
